level_0,index,Date,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindSpeed9am,Humidity9am,Cloud9am,RainToday,RainTomorrow,AverageTemp,day_of_week,month,index,Rainfall_prev,Evaporation_prev,Sunshine_prev,WindGustSpeed_prev,WindSpeed9am_prev,Humidity9am_prev,Cloud9am_prev,RainToday_prev,AverageTemp_prev,WindGustDir_N,WindGustDir_S,WindGustDir_E,WindGustDir_W,index,Location_Changi,Location_Sentosa,Location_Tuas,Location_Woodlands,Pressure9am_HIGH,Pressure9am_LOW,Pressure9am_MED
4545,7225,2012-06-13,21.8,3.8,4.9,W,57.0,20.0,51.0,3.0,1,0,28.2,2,6,4545,1.0285714285714276,8.314285714285713,10.542857142857144,44.714285714285715,20.857142857142858,60.857142857142854,4.809523809523809,0.14285714285714285,31.3,0,0,0,1,4545,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4546,6909,2012-06-14,0.4,1.2,4.3,SSW,33.0,7.0,93.0,7.0,0,1,27.7,3,6,4546,1.0285714285714276,8.085714285714285,11.014285714285716,42.857142857142854,19.285714285714285,60.714285714285715,4.333333333333333,0.14285714285714285,31.35714285714286,0,1,0,1,4546,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4547,1299,2012-06-15,9.6,2.6,-6.8,SSE,22.0,0.0,96.0,5.0,1,1,27.3,4,6,4547,1.0285714285714276,8.114285714285714,10.014285714285716,49.142857142857146,18.142857142857142,60.857142857142854,4.857142857142857,0.14285714285714285,31.414285714285715,0,1,1,0,4547,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4548,6029,2012-06-16,3.0,0.2,0.5,NNE,19.0,6.0,98.0,8.0,1,1,28.1,5,6,4548,1.0857142857142847,7.542857142857143,10.385714285714288,51.285714285714285,19.285714285714285,59.142857142857146,4.0,0.14285714285714285,31.285714285714285,1,0,1,0,4548,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4549,3603,2012-06-17,3.6,0.6,4.1,N,19.0,6.0,84.0,7.0,1,0,29.4,6,6,4549,1.0857142857142847,7.542857142857143,10.757142857142858,52.285714285714285,20.0,58.857142857142854,3.7142857142857144,0.14285714285714285,31.2,1,0,0,0,4549,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4550,11424,2012-06-18,0.0,1.2,9.1,NW,31.0,7.0,78.0,0.0,0,1,28.4,0,6,4550,1.0857142857142847,7.314285714285714,10.642857142857144,49.857142857142854,17.285714285714285,60.142857142857146,3.761904761904762,0.14285714285714285,31.271428571428572,1,0,0,1,4550,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4551,6122,2012-06-19,8.4,2.2,-3.8,SW,46.0,6.0,97.0,7.0,1,1,29.1,1,6,4551,1.0857142857142847,7.114285714285714,7.085714285714287,48.285714285714285,17.571428571428573,58.42857142857143,3.761904761904762,0.14285714285714285,31.214285714285715,0,1,0,1,4551,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4552,4162,2012-06-20,8.8,2.6,4.0,WSW,46.0,11.0,96.0,7.0,1,1,26.7,2,6,4552,0.05714285714285613,7.257142857142857,7.971428571428573,50.42857142857143,21.571428571428573,56.857142857142854,2.761904761904762,0.0,31.771428571428572,0,1,0,1,4552,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4553,11880,2012-06-21,11.4,0.4,8.8,SSE,19.0,7.0,92.0,1.0,1,0,25.5,3,6,4553,0.05714285714285613,7.7714285714285705,7.72857142857143,53.142857142857146,24.428571428571427,56.142857142857146,2.9047619047619047,0.0,32.17142857142857,0,1,1,0,4553,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4554,9724,2012-06-22,0.0,1.2,8.6,SSE,15.0,7.0,84.0,0.0,0,0,25.5,4,6,4554,0.05714285714285613,8.171428571428573,7.685714285714288,47.142857142857146,27.142857142857142,54.857142857142854,2.333333333333333,0.0,32.75714285714285,0,1,1,0,4554,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4555,1218,2012-06-23,0.0,1.4,6.8,NE,24.0,7.0,82.0,7.0,0,0,25.7,5,6,4555,0.0,8.799999999999999,6.757142857142859,43.714285714285715,26.571428571428573,58.0,3.1904761904761902,0.0,33.285714285714285,1,0,1,0,4555,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4556,4761,2012-06-24,0.0,1.6,6.3,NE,31.0,0.0,73.0,7.0,0,0,27.6,6,6,4556,0.0,9.057142857142857,6.071428571428574,45.857142857142854,30.0,55.285714285714285,3.333333333333333,0.0,33.857142857142854,1,0,1,0,4556,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4557,6033,2012-06-25,0.0,2.4,0.0,NE,35.0,13.0,57.0,8.0,0,0,26.4,0,6,4557,0.0,9.485714285714286,5.000000000000001,47.57142857142857,30.571428571428573,55.142857142857146,3.5238095238095233,0.0,34.41428571428572,1,0,1,0,4557,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4558,9797,2012-06-26,0.0,2.4,1.5,N,39.0,15.0,47.0,7.0,0,1,28.9,1,6,4558,0.0,9.228571428571428,8.100000000000001,46.714285714285715,27.428571428571427,58.285714285714285,4.428571428571429,0.0,34.68571428571429,1,0,0,0,4558,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4559,12081,2012-06-27,9.0,1.0,5.0,WSW,41.0,7.0,94.0,5.0,1,1,28.5,2,6,4559,0.0,9.4,8.057142857142859,46.142857142857146,26.428571428571427,58.0,4.571428571428571,0.0,34.92857142857143,0,1,0,1,4559,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4560,8275,2012-06-28,1.2,3.2,4.8,SSW,39.0,11.0,73.0,5.0,1,0,28.7,3,6,4560,0.0,10.314285714285713,7.714285714285716,46.42857142857143,25.428571428571427,56.57142857142857,5.142857142857143,0.0,34.971428571428575,0,1,0,1,4560,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4561,5331,2012-06-29,0.2,1.4,2.4,S,17.0,6.0,84.0,7.0,0,0,27.1,4,6,4561,0.028571428571427557,9.885714285714284,7.800000000000002,46.42857142857143,24.571428571428573,58.285714285714285,5.714285714285714,0.0,34.357142857142854,0,1,0,0,4561,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4562,11157,2012-06-30,0.0,1.0,9.1,ENE,20.0,7.0,90.0,1.0,0,0,27.2,5,6,4562,2.514285714285713,8.999999999999998,6.314285714285716,46.857142857142854,24.0,59.857142857142854,5.714285714285714,0.14285714285714285,33.65714285714286,1,0,1,0,4562,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4563,5992,2012-07-01,0.0,2.0,-8.8,N,20.0,0.0,85.0,1.0,0,0,27.3,6,7,4563,2.7428571428571416,7.971428571428571,3.657142857142859,42.57142857142857,18.714285714285715,64.0,5.0,0.2857142857142857,32.857142857142854,1,0,0,0,4563,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4564,12470,2012-07-02,0.0,1.6,9.3,NE,20.0,9.0,79.0,2.0,0,0,27.1,0,7,4564,2.7428571428571416,7.17142857142857,4.400000000000001,44.857142857142854,20.571428571428573,64.0,4.190476190476191,0.2857142857142857,32.25714285714286,1,0,1,0,4564,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4565,12779,2012-07-03,0.0,2.6,9.3,ENE,24.0,0.0,77.0,0.0,0,0,26.7,1,7,4565,2.7428571428571416,7.628571428571427,3.4142857142857155,53.285714285714285,25.571428571428573,61.142857142857146,4.285714285714286,0.2857142857142857,31.62857142857143,1,0,1,0,4565,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4566,4000,2012-07-04,0.0,2.2,9.3,NNE,24.0,6.0,58.0,0.0,0,0,26.9,2,7,4566,2.7999999999999985,6.799999999999999,2.22857142857143,51.0,21.285714285714285,64.14285714285714,4.571428571428571,0.2857142857142857,30.800000000000004,1,0,1,0,4566,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4567,9057,2012-07-05,0.0,2.6,8.7,N,30.0,9.0,51.0,5.0,0,0,27.1,3,7,4567,2.7999999999999985,5.0,-0.25714285714285573,50.142857142857146,21.857142857142858,67.0,4.333333333333333,0.2857142857142857,30.271428571428572,1,0,0,0,4567,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4568,338,2012-07-06,0.0,2.4,7.1,WNW,31.0,9.0,51.0,4.0,0,1,27.6,4,7,4568,2.77142857142857,5.0857142857142845,1.522591576628786e-15,52.57142857142857,22.857142857142858,66.14285714285714,4.0,0.2857142857142857,30.342857142857145,1,0,0,1,4568,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4569,4184,2012-07-07,9.0,2.6,7.6,SW,24.0,0.0,99.0,5.0,1,0,28.6,5,7,4569,0.2857142857142847,5.542857142857143,2.0571428571428583,52.142857142857146,23.428571428571427,62.57142857142857,3.4285714285714284,0.14285714285714285,30.442857142857147,0,1,0,1,4569,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4570,8525,2012-07-08,0.2,1.6,8.8,SSE,31.0,9.0,76.0,5.0,0,0,26.7,6,7,4570,0.05714285714285613,6.114285714285714,5.271428571428573,54.285714285714285,26.142857142857142,61.42857142857143,3.4285714285714284,0.0,30.88571428571429,0,1,1,0,4570,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4571,3680,2012-07-09,0.0,2.0,4.6,NE,35.0,9.0,71.0,7.0,0,1,25.6,0,7,4571,0.05714285714285613,7.0857142857142845,4.957142857142858,55.857142857142854,29.285714285714285,57.857142857142854,4.142857142857143,0.0,31.357142857142858,1,0,1,0,4571,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4572,3088,2012-07-10,6.4,2.8,2.7,NE,37.0,9.0,89.0,7.0,1,1,26.7,1,7,4572,0.14285714285714185,6.2,4.800000000000002,48.0,24.857142857142858,62.714285714285715,4.142857142857143,0.0,31.057142857142857,1,0,1,0,4572,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4573,4242,2012-07-11,3.2,2.4,6.4,SSE,30.0,9.0,89.0,1.0,1,0,26.8,2,7,4573,0.11428571428571328,5.7714285714285705,4.642857142857145,48.142857142857146,24.0,60.714285714285715,4.714285714285714,0.0,30.928571428571427,0,1,1,0,4573,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4574,8586,2012-07-12,0.0,0.0,7.8,SSW,30.0,7.0,78.0,0.0,0,0,25.6,3,7,4574,0.11428571428571328,5.657142857142857,7.385714285714287,45.57142857142857,20.857142857142858,62.0,4.238095238095238,0.0,30.657142857142855,0,1,0,1,4574,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4575,1467,2012-07-13,0.0,1.8,-8.7,SW,28.0,0.0,94.0,3.0,0,0,26.0,4,7,4575,0.8571428571428561,5.1428571428571415,5.3571428571428585,41.57142857142857,18.0,65.42857142857143,4.571428571428571,0.14285714285714285,30.58571428571429,0,1,0,1,4575,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4576,8671,2012-07-14,0.0,2.2,8.7,WSW,20.0,9.0,90.0,6.0,0,0,26.2,5,7,4576,0.8571428571428561,4.7142857142857135,5.257142857142859,41.714285714285715,17.714285714285715,67.0,5.0,0.14285714285714285,30.599999999999998,0,1,0,1,4576,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4577,12133,2012-07-15,0.0,1.2,3.3,NW,24.0,6.0,83.0,7.0,0,1,28.0,6,7,4577,0.8571428571428561,4.371428571428571,5.0428571428571445,38.57142857142857,15.857142857142858,69.42857142857143,5.571428571428571,0.14285714285714285,30.214285714285715,1,0,0,1,4577,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4578,1519,2012-07-16,3.6,1.2,2.4,SW,30.0,9.0,89.0,2.0,1,1,27.8,0,7,4578,0.8857142857142847,3.1428571428571423,4.085714285714287,32.857142857142854,10.571428571428571,74.28571428571429,5.714285714285714,0.14285714285714285,29.428571428571427,0,1,0,1,4578,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4579,10984,2012-07-17,5.0,2.8,7.2,SSE,28.0,0.0,94.0,6.0,1,0,26.2,1,7,4579,1.8285714285714276,2.9142857142857137,3.8428571428571447,32.285714285714285,10.0,74.28571428571429,5.714285714285714,0.2857142857142857,29.357142857142858,0,1,1,0,4579,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4580,12910,2012-07-18,0.0,0.8,9.2,SSE,22.0,9.0,76.0,0.0,0,0,25.4,2,7,4580,1.857142857142856,2.599999999999999,4.900000000000001,31.0,10.571428571428571,75.0,5.142857142857143,0.2857142857142857,29.357142857142858,0,1,1,0,4580,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4581,1961,2012-07-19,0.0,0.8,9.4,NE,17.0,9.0,75.0,0.0,0,0,25.7,3,7,4581,1.857142857142856,2.7428571428571424,3.614285714285716,31.428571428571427,11.285714285714286,75.0,6.0,0.2857142857142857,29.342857142857145,1,0,1,0,4581,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4582,4001,2012-07-20,0.0,2.0,9.4,NNE,13.0,6.0,79.0,0.0,0,0,26.7,4,7,4582,1.2571428571428562,2.5714285714285707,4.628571428571431,34.857142857142854,11.285714285714286,77.0,6.142857142857143,0.14285714285714285,28.971428571428568,1,0,1,0,4582,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4583,3823,2012-07-21,0.0,2.0,9.3,NE,22.0,6.0,56.0,0.0,0,0,27.7,5,7,4583,1.942857142857142,2.5428571428571423,4.871428571428573,38.142857142857146,14.0,72.85714285714286,5.714285714285714,0.2857142857142857,28.62857142857143,1,0,1,0,4583,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4584,10858,2012-07-22,0.0,3.2,5.5,NE,19.0,7.0,48.0,6.0,0,0,29.7,6,7,4584,1.942857142857142,2.5142857142857133,4.842857142857143,40.714285714285715,15.285714285714286,71.42857142857143,5.3809523809523805,0.2857142857142857,28.342857142857145,1,0,1,0,4584,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4585,10188,2012-07-23,0.0,1.8,4.6,NS,41.0,2.0,98.0,8.0,0,0,27.6,0,7,4585,1.9142857142857135,2.5714285714285707,5.9142857142857155,44.42857142857143,17.714285714285715,70.14285714285714,5.047619047619047,0.2857142857142857,28.157142857142855,1,1,0,0,4585,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4586,6939,2012-07-24,0.4,1.4,9.4,SE,28.0,7.0,75.0,1.0,0,0,25.7,1,7,4586,1.0571428571428563,3.171428571428571,6.142857142857144,47.285714285714285,21.428571428571427,70.14285714285714,5.047619047619047,0.2857142857142857,28.1,0,1,1,0,4586,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4587,2384,2012-07-25,0.0,2.2,5.5,S,24.0,7.0,76.0,1.0,0,0,24.8,2,7,4587,1.5142857142857131,3.371428571428571,5.885714285714286,47.857142857142854,23.0,71.85714285714286,4.904761904761904,0.42857142857142855,28.099999999999998,0,1,0,0,4587,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4588,3677,2012-07-26,0.0,1.6,7.8,ENE,20.0,4.0,87.0,0.0,0,0,26.0,3,7,4588,1.857142857142856,3.3714285714285706,6.585714285714287,49.714285714285715,23.285714285714285,70.85714285714286,4.904761904761904,0.5714285714285714,28.328571428571426,1,0,1,0,4588,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4589,6599,2012-07-27,0.0,1.8,9.4,SW,19.0,2.0,77.0,1.0,0,0,26.2,4,7,4589,1.7142857142857133,3.7428571428571424,7.400000000000001,50.714285714285715,27.0,66.85714285714286,4.0476190476190474,0.5714285714285714,28.671428571428574,0,1,0,1,4589,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4590,3698,2012-07-28,0.0,1.8,9.5,E,24.0,7.0,65.0,0.0,0,0,26.7,5,7,4590,1.0285714285714274,4.7142857142857135,6.157142857142858,49.857142857142854,24.285714285714285,70.28571428571429,3.952380952380952,0.42857142857142855,28.957142857142856,0,0,1,0,4590,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4591,3581,2012-07-29,0.0,2.8,9.4,NNE,37.0,7.0,58.0,5.0,0,0,26.9,6,7,4591,1.0285714285714274,4.628571428571427,5.685714285714288,47.57142857142857,22.428571428571427,69.14285714285714,3.9999999999999996,0.42857142857142855,28.957142857142856,1,0,1,0,4591,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4592,1162,2012-07-30,0.0,3.4,9.4,NE,41.0,17.0,42.0,2.0,0,1,28.6,0,7,4592,1.0285714285714274,4.628571428571428,5.271428571428572,43.57142857142857,20.0,70.57142857142857,3.619047619047618,0.42857142857142855,28.942857142857147,1,0,1,0,4592,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4593,2744,2012-07-31,6.8,4.4,0.2,W,39.0,7.0,96.0,7.0,1,1,28.7,1,7,4593,0.8571428571428561,4.228571428571429,5.485714285714287,43.857142857142854,16.857142857142858,67.57142857142857,3.619047619047618,0.2857142857142857,28.857142857142858,0,0,0,1,4593,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4594,5942,2012-08-01,11.2,3.4,5.4,SW,28.0,4.0,72.0,2.0,1,1,27.1,2,8,4594,0.599999999999999,4.3428571428571425,5.82857142857143,42.0,14.571428571428571,68.42857142857143,3.4761904761904754,0.2857142857142857,28.62857142857143,0,1,0,1,4594,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4595,4030,2012-08-02,7.8,3.8,7.5,WSW,35.0,9.0,91.0,4.0,1,1,27.3,3,8,4595,0.5428571428571418,4.0857142857142845,6.157142857142858,40.714285714285715,13.714285714285714,70.0,2.904761904761904,0.2857142857142857,28.171428571428574,0,1,0,1,4595,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4596,8930,2012-08-03,9.8,1.4,8.4,WSW,35.0,0.0,96.0,4.0,1,1,28.4,4,8,4596,0.657142857142856,3.7428571428571424,5.814285714285716,39.714285714285715,10.0,72.71428571428571,3.619047619047618,0.2857142857142857,27.74285714285714,0,1,0,1,4596,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4597,2741,2012-08-04,1.8,2.6,6.9,WNW,35.0,6.0,84.0,2.0,1,0,28.4,5,8,4597,0.657142857142856,3.085714285714285,6.857142857142859,40.857142857142854,13.0,71.0,3.7142857142857144,0.2857142857142857,27.642857142857142,1,0,0,1,4597,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4598,4341,2012-08-05,1.0,1.8,5.7,NW,31.0,7.0,76.0,7.0,0,0,27.9,6,8,4598,0.657142857142856,3.6285714285714277,7.385714285714288,43.714285714285715,16.142857142857142,70.57142857142857,3.4285714285714284,0.2857142857142857,28.0,1,0,0,1,4598,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4599,9647,2012-08-06,0.6,2.6,5.2,NW,48.0,11.0,80.0,3.0,0,1,29.3,0,8,4599,0.7142857142857133,3.8571428571428568,7.2285714285714295,47.42857142857143,17.428571428571427,67.85714285714286,4.142857142857143,0.2857142857142857,28.142857142857142,1,0,0,1,4599,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4600,655,2012-08-07,9.6,2.0,7.8,SW,44.0,15.0,60.0,5.0,1,1,28.4,1,8,4600,1.0571428571428563,4.028571428571428,7.52857142857143,46.42857142857143,19.571428571428573,68.14285714285714,3.5714285714285716,0.42857142857142855,27.985714285714288,0,1,0,1,4600,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4601,6239,2012-08-08,4.2,3.2,8.8,SW,17.0,7.0,87.0,1.0,1,0,26.8,2,8,4601,1.1142857142857134,4.085714285714285,6.585714285714288,51.142857142857146,23.428571428571427,67.57142857142857,4.142857142857143,0.42857142857142855,27.985714285714288,0,1,0,1,4601,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4602,5280,2012-08-09,0.0,1.8,9.9,N,24.0,6.0,74.0,1.0,0,0,26.5,3,8,4602,2.057142857142856,4.142857142857142,5.600000000000002,55.42857142857143,26.857142857142858,67.28571428571429,4.714285714285714,0.42857142857142855,28.042857142857144,1,0,0,0,4602,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4603,1080,2012-08-10,0.0,2.2,9.8,NE,20.0,9.0,47.0,1.0,0,0,27.8,4,8,4603,1.999999999999999,4.199999999999999,5.02857142857143,54.857142857142854,30.0,65.28571428571429,4.714285714285714,0.42857142857142855,27.942857142857147,1,0,1,0,4603,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4604,6835,2012-08-11,0.0,3.0,8.4,NW,19.0,7.0,69.0,7.0,0,0,28.8,5,8,4604,2.7428571428571416,3.6285714285714277,4.7285714285714295,50.57142857142857,27.285714285714285,68.14285714285714,5.285714285714286,0.5714285714285714,27.62857142857143,1,0,0,1,4604,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4605,2040,2012-08-12,0.2,1.8,0.0,WSW,46.0,9.0,96.0,7.0,0,1,28.8,6,8,4605,2.7428571428571416,2.8,3.4857142857142875,47.142857142857146,23.857142857142858,70.57142857142857,6.142857142857143,0.5714285714285714,27.014285714285716,0,1,0,1,4605,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4606,9386,2012-08-13,19.2,2.6,9.8,SW,44.0,7.0,65.0,1.0,1,0,26.5,0,8,4606,2.6857142857142846,2.285714285714285,4.100000000000001,45.0,22.285714285714285,74.0,5.285714285714286,0.5714285714285714,26.699999999999996,0,1,0,1,4606,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4607,3302,2012-08-14,0.6,2.6,6.4,WNW,30.0,13.0,82.0,2.0,0,1,27.9,1,8,4607,2.3428571428571416,1.885714285714285,3.5428571428571445,41.57142857142857,18.0,76.42857142857143,6.0,0.42857142857142855,26.914285714285715,1,0,0,1,4607,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4608,9803,2012-08-15,1.4,3.4,6.4,SSW,26.0,4.0,77.0,7.0,1,0,27.9,2,8,4608,2.0285714285714276,1.6571428571428566,4.0428571428571445,41.142857142857146,14.285714285714286,78.71428571428571,6.285714285714286,0.2857142857142857,26.842857142857145,0,1,0,1,4608,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4609,10763,2012-08-16,0.0,1.4,10.0,SW,24.0,0.0,81.0,3.0,0,0,26.4,3,8,4609,0.799999999999999,1.6571428571428566,3.357142857142858,39.0,13.571428571428571,78.57142857142857,6.285714285714286,0.14285714285714285,26.842857142857138,0,1,0,1,4609,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4610,3440,2012-08-17,0.0,3.2,5.8,NE,28.0,11.0,66.0,7.0,0,0,28.3,4,8,4610,0.9142857142857134,1.571428571428571,3.257142857142859,38.0,12.857142857142858,78.42857142857143,6.428571428571429,0.2857142857142857,26.95714285714286,1,0,1,0,4610,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4611,7630,2012-08-18,0.0,2.2,10.4,E,19.0,9.0,65.0,0.0,0,0,28.4,5,8,4611,8.428571428571427,1.5428571428571423,2.300000000000001,39.0,14.142857142857142,77.14285714285714,6.428571428571429,0.2857142857142857,27.014285714285716,0,0,1,0,4611,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4612,11908,2012-08-19,0.0,2.6,6.3,SSW,26.0,6.0,73.0,7.0,0,0,27.3,6,8,4612,8.514285714285714,1.4571428571428566,2.1428571428571446,38.285714285714285,12.857142857142858,77.71428571428571,6.428571428571429,0.2857142857142857,27.199999999999996,0,1,0,1,4612,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4613,3274,2012-08-20,0.0,2.0,9.3,W,20.0,11.0,77.0,2.0,0,1,29.6,0,8,4613,8.514285714285714,1.3714285714285712,0.9142857142857157,41.714285714285715,14.0,77.0,7.285714285714286,0.2857142857142857,27.32857142857143,0,0,0,1,4613,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4614,351,2012-08-21,2.8,2.8,5.5,S,52.0,19.0,86.0,7.0,1,1,29.7,1,8,4614,8.514285714285714,1.4857142857142853,1.1857142857142873,45.857142857142854,17.714285714285715,74.85714285714286,7.142857142857143,0.2857142857142857,27.41428571428571,0,1,0,0,4614,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4615,3902,2012-08-22,7.6,3.2,8.1,SW,48.0,24.0,69.0,7.0,1,0,28.2,2,8,4615,8.571428571428571,1.771428571428571,0.17142857142857298,46.285714285714285,22.285714285714285,72.42857142857143,7.142857142857143,0.2857142857142857,27.457142857142856,0,1,0,1,4615,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4616,5925,2012-08-23,0.0,3.0,7.3,W,22.0,6.0,81.0,7.0,0,0,26.6,3,8,4616,8.628571428571428,1.4571428571428569,0.5571428571428587,42.57142857142857,19.857142857142858,74.0,7.285714285714286,0.2857142857142857,27.342857142857138,0,0,0,1,4616,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4617,11566,2012-08-24,0.0,1.8,6.3,NNE,19.0,7.0,77.0,7.0,0,0,28.4,4,8,4617,9.857142857142856,1.1999999999999995,0.5571428571428587,43.57142857142857,18.714285714285715,76.71428571428571,7.285714285714286,0.2857142857142857,27.2,1,0,1,0,4617,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4618,3036,2012-08-25,0.0,2.8,10.5,SW,26.0,7.0,63.0,0.0,0,0,28.3,5,8,4618,1.8857142857142848,1.3428571428571423,0.5000000000000016,42.57142857142857,17.714285714285715,78.57142857142857,7.285714285714286,0.2857142857142857,26.95714285714286,0,1,0,1,4618,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4619,463,2012-08-26,0.0,2.8,10.8,SW,31.0,0.0,75.0,1.0,0,0,27.3,6,8,4619,2.0285714285714276,1.4857142857142853,1.22857142857143,44.142857142857146,19.285714285714285,78.71428571428571,7.285714285714286,0.42857142857142855,26.87142857142857,0,1,0,1,4619,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4620,4349,2012-08-27,0.0,3.8,2.7,SW,20.0,0.0,85.0,7.0,0,1,27.6,0,8,4620,2.0285714285714276,1.5142857142857138,2.3428571428571447,39.42857142857143,18.142857142857142,80.14285714285714,6.714285714285714,0.42857142857142855,26.642857142857142,0,1,0,1,4620,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4621,5378,2012-08-28,6.6,2.6,7.0,WSW,43.0,15.0,84.0,7.0,1,1,28.3,1,8,4621,2.0285714285714276,1.3999999999999992,3.114285714285716,35.714285714285715,16.571428571428573,82.57142857142857,5.857142857142857,0.42857142857142855,26.2,0,1,0,1,4621,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4622,10825,2012-08-29,2.8,2.0,9.6,W,24.0,7.0,81.0,3.0,1,0,28.1,2,8,4622,1.9714285714285704,1.1428571428571423,4.400000000000001,31.714285714285715,13.857142857142858,84.14285714285714,5.571428571428571,0.42857142857142855,25.985714285714288,0,0,0,1,4622,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4623,10826,2012-08-30,0.0,2.4,10.5,NNE,26.0,9.0,73.0,0.0,0,0,28.0,3,8,4623,1.9142857142857133,1.1999999999999995,5.685714285714288,31.714285714285715,15.0,83.0,4.857142857142857,0.42857142857142855,25.8,1,0,1,0,4623,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4624,11919,2012-08-31,0.0,2.8,5.4,WNW,35.0,15.0,40.0,2.0,0,1,28.2,4,8,4624,0.5142857142857132,1.3142857142857136,4.400000000000001,28.285714285714285,14.0,82.71428571428571,4.523809523809524,0.2857142857142857,25.514285714285712,1,0,0,1,4624,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4625,4152,2012-09-01,1.2,2.8,10.1,W,30.0,11.0,52.0,6.0,1,0,28.9,5,9,4625,0.22857142857142757,1.228571428571428,4.571428571428572,27.285714285714285,13.714285714285714,84.28571428571429,4.0,0.14285714285714285,25.328571428571426,0,0,0,1,4625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
